country_code,Year,Nitrogen oxide (NOx),Sulphur dioxide (SO₂),Carbon monoxide (CO),Ammonia (NH₃)
BOL,1993,46074.11539,9141.124051,446873.3171,65944.84478
BOL,1994,48854.06598,9352.301061,451010.396,70534.94485
BOL,1995,53526.72777,11538.83523,461932.2004,73569.11968
BOL,1996,51675.82431,9431.333195,465950.4324,75363.57177
BOL,1997,50270.62564,7566.538817,474382.0878,79491.68962
BOL,1998,52098.23608,7599.323448,488099.1885,83653.70439
BOL,1999,46926.93372,7975.513107,454872.0276,87041.40286
BOL,2000,57096.43212,10575.54685,404383.3606,87470.33935
BOL,2001,55771.34277,10341.89002,373647.9543,86074.32531
BOL,2002,56841.6223,10648.91601,352513.825,89636.9346
BOL,2003,59812.87974,11825.1257,338571.6502,92163.0183
BOL,2004,62725.59221,16120.81789,336805.79,97084.51156
BOL,2005,65292.27963,15220.27428,315529.1731,104327.9598
BOL,2006,70728.76882,18430.11557,328688.8902,110242.8619
BOL,2007,76901.25021,14884.35871,358569.8832,116001.2084
BOL,2008,83257.99834,18368.44371,411487.6376,120669.4314
BOL,2009,86704.09398,17369.44384,444057.9254,123401.4266
BOL,2010,95682.63019,19604.75333,492413.3837,134395.3539
BOL,2011,100935.5233,21999.00214,531028.81,135776.0153
BOL,2012,108356.1814,38056.24923,564825.2347,135773.1852
BOL,2013,112261.6284,25669.55726,611432.64,138481.0779
BOL,2014,118118.7422,29099.13733,649411.2176,137421.2537
BOL,2015,117261.303,15264.49708,668250.2208,139675.6998
BOL,2016,123186.2862,25431.58307,693633.14,141765.9287
BOL,2017,127841.0357,52811.80171,683550.7338,143078.8697
BOL,2018,129692.3082,53432.44208,675246.74,145163.0667
BOL,2019,130646.3002,54564.79891,671104.1239,147241.1491
BIH,1990,69740.77399,410605.4152,340014.8774,32780.63461
BIH,1991,65060.2738,370846.7527,309049.2812,31734.80174
BIH,1992,49275.49063,288070.1907,197996.0017,29668.15648
BIH,1993,42606.19976,250440.0689,176398.116,28853.70114
BIH,1994,17578.12934,34142.89742,100290.7753,26279.56603
BIH,1995,18314.10274,38631.73553,101892.1112,23147.17295
BIH,1996,20716.74887,39340.02658,97576.32194,19995.36475
BIH,1997,31935.61208,108091.9907,111002.2112,22809.88832
BIH,1998,39102.66636,135882.635,147215.5455,25909.04789
BIH,1999,38270.55744,132062.7099,139979.7836,27366.94586
BIH,2000,56134.59479,158461.6295,227023.627,28528.46427
BIH,2001,55640.71332,158769.5196,223229.1882,26993.64886
BIH,2002,58074.00652,166705.3725,207003.8715,26608.33782
BIH,2003,53692.84848,173706.2771,197225.8583,27794.05433
BIH,2004,58048.11186,174972.1322,213201.5541,28368.1769
BIH,2005,59248.96857,182793.8006,219292.4489,29747.91757
BIH,2006,65049.31639,195627.3895,223857.8471,31481.63309
BIH,2007,65799.70393,205933.0678,214506.22,30332.56667
BIH,2008,69613.32363,226821.9726,205197.7108,29181.00198
BIH,2009,64948.58982,211999.1464,174534.0648,30073.94227
BIH,2010,62239.76407,207808.5956,163212.7382,30987.09508
BIH,2011,70103.73584,239958.5491,161963.98,30836.32576
BIH,2012,65054.45688,221627.1605,146079.2491,30234.31531
BIH,2013,65413.26498,220675.2547,156561.6999,32637.30795
BIH,2014,68683.27214,209268.1808,427780.2258,36504.28381
BIH,2015,68280.40236,210105.2945,475054.1188,38755.71346
BIH,2016,75900.47581,245459.7544,501952.5613,38761.51482
BIH,2017,72158.48019,251292.7239,500544.1503,37602.5709
BIH,2018,67211.59852,255672.0817,494619.6389,37514.33707
BIH,2019,69689.78203,320466.1896,534410.8565,37459.59383
BWA,1990,20309.45054,53823.51897,139897.9132,23779.94012
BWA,1991,19144.26503,53903.13962,152591.8153,21354.9045
BWA,1992,22144.55301,61107.34894,170297.2387,19949.37922
BWA,1993,21897.57218,62502.29358,178218.0647,18626.80258
BWA,1994,21332.23378,62064.03808,179279.6305,20432.88779
BWA,1995,23013.50189,64299.93365,183839.691,23789.1472
BWA,1996,21610.40214,61742.95802,185761.575,21673.07041
BWA,1997,23007.29197,59954.54538,191966.9262,22192.79971
BWA,1998,27744.6259,69245.82011,205634.9292,22666.86793
BWA,1999,29603.39134,67334.32926,213593.8825,24151.94634
BWA,2000,30621.88304,67908.81373,214460.2155,24367.0969
BWA,2001,30721.99329,61543.82529,235806.3833,23808.96745
BWA,2002,30756.63833,67311.51787,239350.6894,20902.44828
BWA,2003,30667.12049,73542.71747,240706.1479,20686.77689
BWA,2004,31030.23896,65587.33283,221985.5761,20551.12648
BWA,2005,32787.95853,79799.81391,223588.161,21228.74508
BWA,2006,33051.45592,71176.64997,235743.4555,21535.12923
BWA,2007,33599.05265,63556.53418,239891.2658,21486.42734
BWA,2008,36237.38712,68867.19825,254946.343,22184.81163
BWA,2009,33740.24209,70186.61473,246945.3905,23383.86157
BWA,2010,30233.94018,58612.35662,245829.9326,24236.1621
BWA,2011,33974.66062,48871.69724,252762.0553,23679.37803
BWA,2012,39427.8346,60803.03827,254071.5118,21944.20953
BWA,2013,42574.50513,71124.37221,255088.3738,21139.8195
BWA,2014,48204.4512,69738.37451,261464.9943,18676.67297
BWA,2015,48922.47059,68276.3312,280825.8652,18826.12826
BWA,2016,49071.78635,68808.43022,284003.7609,19166.47269
BWA,2017,52826.92566,76206.09632,284202.5651,19502.60128
BWA,2018,51699.67433,75435.72329,280973.1514,19772.58422
BWA,2019,49170.33405,71414.78239,276254.3081,20037.51954
BRA,1990,1874152.768,1253030.551,12376692.01,1957819.197
BRA,1991,1934829.637,1249164.806,12478551.03,2003607.793
BRA,1992,1975297.781,1315430.911,12231371.09,2050208.662
BRA,1993,2048378.046,1423499.073,12574568.37,2105754.574
BRA,1994,2149685.074,1504635.295,13258114.4,2197318.617
BRA,1995,2227162.161,1590925.586,13805695.85,2227580.577
BRA,1996,2347996.59,1697984.108,14267492.32,2087350.523
BRA,1997,2384223.579,1767146.937,14623705.51,2161923.37
BRA,1998,2423397.414,1539704.194,13976027.21,2192865.16
BRA,1999,2468734.097,1656069.583,13599236.38,2250570.328
BRA,2000,2364324.208,1667210.482,13430360.29,2345057.268
BRA,2001,2448044.734,1590626.434,12804578.44,2347223.832
BRA,2002,2502263.059,1495735.955,12901111.03,2427868.11
BRA,2003,2504729.955,1585732.513,13459309.13,2620698.115
BRA,2004,2640919.764,1599086.496,14011295.91,2721168.058
BRA,2005,2635330.605,1550914.939,13752661.09,2734021.048
BRA,2006,2733045.707,1359914.294,13625114.91,2760565.939
BRA,2007,2937538.299,1348845.207,13963483.38,2887684.554
BRA,2008,3126930.439,1339546.711,14179399.24,2893355.051
BRA,2009,3050418.941,1270603.845,12531787.57,2840010.198
BRA,2010,3329385.121,1330740.706,14238838.22,2937858.049
BRA,2011,3338631.997,1381841.97,15346135.03,3079041.053
BRA,2012,3505153.329,1636251.115,16247409.29,3041817.603
BRA,2013,3685305.953,1767520.591,16137767.86,3051535.091
BRA,2014,3816856.551,1854847.726,16666019.19,3120958.85
BRA,2015,3571672.113,1745115.697,15818534.52,3060177.125
BRA,2016,3349010.637,1549042.842,14663068.6,3085872.16
BRA,2017,3330534.008,1561817.738,14217064.59,3109442.933
BRA,2018,3170791.671,1528988.073,13354974.23,3130177.215
BRA,2019,3098611.952,1522167.98,12888700.06,3151941.086
BRN,1990,11434.16241,4216.162117,19122.10575,4475.618117
BRN,1991,12448.59936,4340.44659,20396.54066,4593.874636
BRN,1992,13712.7155,4650.397745,20395.91887,4715.450706
BRN,1993,14715.29408,4785.052237,19346.70557,4835.929335
BRN,1994,15933.36016,5628.373225,19343.62774,4970.559395
BRN,1995,16875.64364,5941.093528,19006.63551,5086.725605
BRN,1996,15697.39666,6245.682208,18496.32537,5172.896844
BRN,1997,15792.96407,7283.669428,17968.43219,5248.672714
BRN,1998,13932.95105,7293.781924,15986.0696,5338.430938
BRN,1999,12286.82864,6427.667525,15038.54908,5435.678177
BRN,2000,11332.39986,6471.049197,14528.6881,5534.617595
BRN,2001,11050.66443,6674.922679,14264.58985,6089.759491
BRN,2002,10941.56943,6396.408623,13328.22457,5581.82998
BRN,2003,12126.28896,6859.03611,13886.79732,6201.129736
BRN,2004,11610.94794,7775.571821,12645.35406,6880.287513
BRN,2005,11230.7054,7688.671669,11853.48563,6454.593835
BRN,2006,14470.50061,9148.821211,13748.12352,7394.724604
BRN,2007,13965.09569,8865.124427,13347.00693,8517.694456
BRN,2008,14745.07595,13148.0107,14556.97371,8306.347027
BRN,2009,13349.3687,13222.27861,14012.45891,8427.277666
BRN,2010,11875.35064,10085.72052,13296.46101,8545.796194
BRN,2011,11770.42221,10740.79291,13289.62427,8670.48265
BRN,2012,12017.58329,10430.2871,12502.66835,8797.918197
BRN,2013,11275.67412,9761.670766,12376.98096,8922.205658
BRN,2014,10954.99885,8899.88851,12104.90351,9050.75232
BRN,2015,9410.015831,8415.041948,11744.84874,9167.738208
BRN,2016,9291.955667,8741.661559,11792.53501,9292.873061
BRN,2017,9339.552112,10825.22067,11716.83525,9414.865262
BRN,2018,9120.617235,11922.54692,11884.13606,9532.502177
BRN,2019,8673.889897,13212.87714,12131.58848,9645.015571
